timestamp,x,y,z
47.265,-8.22,-50.879997,-37.739998
47.287,-8.76,-51.12,-37.2
47.324,-8.4,-50.28,-38.64
47.365,-7.68,-49.86,-37.92
47.384,-7.62,-50.16,-37.98
47.424,-8.46,-51.059998,-38.04
47.448,-7.9199996,-50.76,-38.04
47.484,-8.16,-51.0,-37.86
47.523,-8.46,-50.64,-38.399998
47.563,-8.639999,-52.02,-37.44
47.583,-9.059999,-51.48,-37.68
47.624,-8.34,-51.78,-38.579998
47.665,-8.58,-51.539997,-37.8
47.686,-8.82,-51.42,-38.1
47.726,-8.5199995,-51.0,-38.16
47.764,-7.9199996,-50.579998,-37.86
47.786,-8.94,-50.879997,-37.559998
47.825,-8.46,-51.6,-37.68
47.865,-8.58,-50.94,-38.16
47.886,-8.34,-51.42,-38.1
47.925,-8.7,-50.52,-38.04
47.966,-7.68,-50.879997,-38.16
48.006,-8.28,-51.3,-37.739998
48.026,-8.5199995,-51.42,-38.28
48.065,-8.4,-51.0,-37.2
48.105,-8.099999,-50.399998,-38.399998
48.125,-7.56,-51.0,-37.559998
48.165,-8.22,-50.82,-37.38
48.205,-8.58,-51.0,-38.28
48.226,-8.4,-51.36,-38.28
48.266,-8.5199995,-50.7,-38.399998
48.305,-8.04,-51.059998,-36.96
48.326,-7.98,-51.12,-37.44
48.367,-8.099999,-50.94,-37.8
48.404,-8.34,-50.34,-39.18
48.424,-8.34,-50.16,-38.52
48.470,-8.04,-50.76,-38.1
48.503,-8.88,-51.539997,-37.68
48.544,-8.94,-50.399998,-38.04
48.564,-9.059999,-50.579998,-37.739998
48.603,-8.94,-50.34,-37.8
48.624,-9.059999,-50.399998,-38.7
48.663,-9.179999,-51.899998,-37.32
48.703,-8.639999,-51.3,-38.7
48.743,-8.88,-50.64,-38.219997
48.765,-9.12,-50.7,-38.16
48.803,-8.22,-50.46,-38.52
48.843,-8.76,-50.82,-38.16
48.864,-8.7,-50.579998,-37.559998
48.904,-9.599999,-50.7,-38.04
48.945,-8.099999,-51.42,-37.98
48.966,-8.46,-50.76,-37.86
49.005,-7.74,-50.52,-37.92
49.045,-9.48,-50.94,-37.98
49.065,-9.3,-51.84,-37.8
49.106,-8.639999,-50.64,-38.16
49.145,-8.16,-50.76,-38.76
49.165,-8.04,-51.36,-38.46
49.205,-8.16,-51.539997,-38.219997
49.245,-8.639999,-50.219997,-37.8
49.265,-8.76,-50.219997,-38.399998
49.305,-8.04,-50.76,-38.1
49.356,-8.4,-51.239998,-38.46
49.385,-8.34,-50.579998,-38.64
49.404,-8.28,-50.82,-38.1
49.446,-7.5,-50.7,-38.879997
49.464,-8.16,-50.579998,-38.219997
49.503,-8.5199995,-50.94,-38.28
49.543,-9.0,-51.36,-38.94
49.565,-8.46,-50.46,-37.8
49.603,-8.94,-50.28,-38.16
49.646,-8.34,-50.46,-37.32
49.667,-8.4,-51.539997,-37.98
49.704,-8.34,-50.64,-38.34
49.745,-8.5199995,-50.16,-37.92
49.785,-8.7,-50.64,-38.16
49.805,-8.34,-50.16,-38.52
49.845,-7.7999997,-50.399998,-38.399998
49.885,-8.94,-50.52,-38.1
49.904,-9.36,-51.18,-37.68
49.946,-9.0,-49.98,-38.52
49.986,-9.54,-51.0,-38.7
50.005,-9.0,-50.879997,-37.739998
50.044,-8.099999,-50.7,-38.28
50.085,-8.82,-49.86,-37.86
50.105,-9.179999,-49.92,-38.1
50.146,-8.94,-51.6,-37.92
50.186,-8.58,-51.059998,-38.219997
50.204,-8.46,-50.94,-38.16
50.246,-8.7,-51.12,-38.34
50.285,-8.82,-50.34,-38.16
50.306,-8.04,-51.059998,-38.52
50.345,-8.4,-51.96,-38.34
50.383,-9.059999,-50.7,-37.92
50.424,-8.34,-51.84,-38.34
50.444,-8.099999,-51.6,-37.92
50.484,-8.28,-51.0,-38.82
50.523,-8.94,-51.059998,-37.8
50.544,-8.88,-51.12,-37.38
50.583,-8.94,-51.3,-38.16
50.624,-7.8599997,-50.94,-37.38
50.645,-8.099999,-50.34,-37.739998
50.685,-8.76,-50.94,-38.16
50.724,-8.5199995,-51.36,-38.219997
50.744,-8.5199995,-51.18,-38.82
50.785,-7.98,-51.36,-37.92
50.825,-8.04,-51.3,-38.46
50.846,-8.22,-51.059998,-38.34
50.885,-8.639999,-51.3,-38.04
50.924,-8.04,-51.239998,-38.579998
50.945,-7.9199996,-51.48,-37.44
50.985,-8.639999,-51.42,-38.46
51.024,-8.099999,-51.42,-38.219997
51.044,-8.76,-50.82,-38.579998
51.085,-8.5199995,-51.18,-37.68
51.124,-8.88,-51.36,-38.7
51.145,-8.88,-51.539997,-37.86
51.185,-8.82,-50.64,-38.52
51.224,-8.94,-50.579998,-38.28
51.246,-8.639999,-50.76,-37.86
51.285,-8.639999,-52.02,-38.64
51.325,-7.98,-51.059998,-38.34
51.363,-8.7,-50.52,-38.76
51.383,-8.58,-51.059998,-38.46
51.429,-8.28,-50.82,-37.98
51.447,-8.82,-50.76,-37.5
51.483,-8.28,-50.94,-38.16
51.522,-9.0,-51.18,-37.92
51.564,-8.16,-50.7,-38.219997
51.583,-8.099999,-50.82,-37.559998
51.625,-9.12,-50.94,-38.16
51.664,-8.04,-51.0,-37.92
51.683,-8.22,-50.399998,-38.219997
51.724,-7.9199996,-51.48,-38.46
51.763,-8.82,-51.059998,-38.219997
51.786,-8.7,-51.239998,-38.46
51.825,-8.46,-51.84,-38.219997
51.864,-8.28,-51.539997,-39.18
51.885,-8.04,-51.42,-37.86
51.925,-7.62,-51.48,-37.38
51.965,-8.7,-51.48,-38.04
51.984,-7.68,-51.059998,-38.1
52.023,-8.34,-51.239998,-38.94
52.064,-8.4,-51.539997,-37.92
52.105,-7.98,-51.66,-38.52
52.125,-7.44,-52.079998,-38.579998
52.165,-8.099999,-51.36,-37.559998
52.204,-8.82,-50.94,-38.34
52.225,-8.46,-50.52,-37.86
52.265,-8.04,-51.42,-38.219997
52.305,-8.46,-51.42,-38.16
52.324,-8.7,-51.0,-37.62
52.363,-7.98,-50.7,-38.52
52.403,-8.639999,-50.64,-38.16
52.423,-8.76,-50.7,-38.34
52.466,-9.3,-51.0,-37.92
52.503,-9.059999,-51.059998,-38.219997
52.523,-8.46,-50.579998,-38.219997
52.562,-8.28,-51.42,-38.879997
52.603,-7.9199996,-50.34,-37.98
52.623,-8.58,-50.7,-37.98
52.663,-7.74,-49.98,-37.92
52.704,-8.46,-50.94,-38.04
52.725,-7.9199996,-50.7,-37.44
52.764,-8.7,-50.94,-37.92
52.804,-9.24,-51.059998,-37.68
52.826,-8.22,-50.52,-37.559998
52.865,-8.34,-50.46,-37.62
52.905,-8.34,-51.539997,-38.28
52.945,-8.46,-51.059998,-38.579998
52.964,-8.639999,-51.36,-38.52
53.005,-8.5199995,-50.7,-37.86
53.044,-8.34,-50.76,-37.92
53.065,-8.4,-50.219997,-38.28
53.105,-8.22,-51.78,-37.68
53.145,-8.099999,-51.719997,-38.34
53.165,-8.4,-51.539997,-38.34
53.204,-8.76,-51.899998,-37.32
53.245,-8.5199995,-51.3,-37.86
53.264,-8.28,-51.719997,-37.98
53.305,-8.16,-51.18,-38.16
53.344,-8.76,-50.76,-38.7
53.363,-8.639999,-50.34,-38.04
53.403,-8.639999,-51.48,-38.399998
53.443,-8.46,-50.52,-37.8
53.465,-8.28,-50.82,-37.5
53.502,-8.099999,-50.879997,-38.28
53.543,-9.059999,-51.42,-37.86
53.583,-9.0,-51.059998,-37.98
53.603,-8.88,-51.0,-37.92
53.647,-8.46,-51.18,-38.64
53.684,-7.7999997,-51.66,-38.04
53.702,-8.28,-51.239998,-38.219997
53.742,-9.48,-50.579998,-38.04
53.783,-8.34,-50.039997,-38.399998
53.802,-8.34,-50.16,-38.219997
53.844,-7.98,-51.12,-39.0
53.884,-8.58,-50.94,-38.879997
53.904,-8.4,-50.52,-38.16
53.944,-8.58,-50.7,-38.7
53.984,-8.34,-51.84,-38.04
54.003,-8.4,-50.879997,-38.16
54.047,-9.179999,-50.579998,-38.1
54.085,-9.0,-51.239998,-38.04
54.105,-8.16,-51.12,-37.44
54.146,-8.5199995,-50.879997,-37.86
54.186,-8.28,-50.82,-37.38
54.205,-8.16,-51.3,-37.86
54.245,-8.5199995,-50.579998,-37.8
54.286,-9.12,-51.42,-38.7
54.306,-9.179999,-51.719997,-38.28
54.344,-8.88,-51.0,-37.98
54.384,-8.58,-51.0,-37.86
54.427,-8.76,-51.12,-37.5
54.446,-7.8599997,-51.42,-37.98
54.483,-8.5199995,-50.879997,-37.44
54.522,-8.94,-51.539997,-38.16
54.543,-8.5199995,-50.879997,-37.26
54.582,-8.639999,-51.36,-38.82
54.623,-8.94,-50.94,-37.38
54.643,-8.099999,-50.34,-37.62
54.684,-7.56,-51.3,-38.1
54.724,-8.4,-51.6,-37.68
54.743,-8.34,-51.239998,-37.38
54.784,-8.58,-50.879997,-37.86
54.825,-7.74,-51.239998,-37.92
54.844,-8.28,-51.66,-38.04
54.884,-8.04,-51.719997,-37.8
54.923,-8.4,-50.34,-38.7
54.944,-8.22,-50.7,-38.16
54.984,-9.0,-51.18,-37.5
55.023,-8.58,-50.82,-37.98
55.044,-8.34,-50.399998,-38.04
55.085,-8.34,-50.399998,-37.739998
55.125,-9.36,-50.64,-37.98
55.144,-8.639999,-50.16,-38.34
55.185,-8.22,-51.059998,-37.559998
55.224,-8.58,-51.3,-37.38
55.245,-7.98,-51.12,-37.86
55.284,-8.82,-50.7,-38.1
55.324,-8.22,-51.239998,-37.8
55.344,-7.98,-50.94,-37.2
55.384,-8.94,-50.879997,-37.98
55.422,-8.099999,-50.76,-38.46
55.463,-8.88,-51.0,-38.46
55.483,-9.179999,-50.399998,-37.68
55.522,-8.5199995,-51.96,-37.86
55.564,-9.24,-50.64,-37.98
55.583,-9.179999,-51.0,-38.219997
55.622,-8.7,-51.36,-37.92
55.663,-8.099999,-50.76,-38.34
55.685,-8.88,-50.82,-37.68
55.725,-7.56,-50.7,-38.76
55.764,-8.7,-50.82,-37.86
55.785,-9.179999,-51.539997,-37.739998
55.824,-8.639999,-51.12,-38.94
55.864,-8.94,-51.42,-37.559998
55.884,-8.22,-51.42,-37.38
55.924,-8.46,-51.12,-38.399998
55.964,-8.82,-51.059998,-38.82
55.985,-8.5199995,-51.0,-38.82
56.025,-7.8599997,-50.879997,-38.28
56.064,-9.059999,-50.76,-37.62
56.085,-8.7,-50.94,-37.98
56.125,-8.099999,-50.7,-37.44
56.163,-8.88,-51.059998,-38.16
56.184,-8.5199995,-50.7,-37.98
56.224,-8.34,-50.52,-38.16
56.265,-8.099999,-50.579998,-38.04
56.286,-7.98,-50.34,-38.1
56.324,-8.82,-50.7,-37.44
56.364,-8.5199995,-51.42,-37.8
56.403,-9.24,-50.879997,-37.98
56.423,-8.28,-51.0,-37.38
56.463,-9.059999,-50.46,-38.34
56.502,-8.76,-52.02,-37.86
56.522,-8.5199995,-51.48,-38.34
56.562,-8.58,-51.3,-38.219997
56.603,-9.54,-50.34,-38.1
56.624,-9.0,-51.059998,-38.219997
56.664,-9.059999,-51.059998,-39.42
56.704,-9.0,-50.7,-38.16
56.725,-8.94,-50.94,-38.28
56.764,-9.12,-51.18,-38.34
56.805,-8.82,-51.059998,-38.16
56.824,-8.88,-51.36,-38.219997
56.865,-8.5199995,-50.46,-38.46
56.906,-9.36,-50.82,-37.62
56.924,-9.3,-50.82,-38.16
56.964,-7.98,-51.18,-37.86
57.004,-7.8599997,-51.36,-38.52
57.043,-7.98,-51.78,-38.82
57.064,-8.16,-51.84,-38.7
57.104,-8.16,-51.84,-37.92
57.144,-7.74,-52.559998,-37.44
57.164,-7.68,-52.5,-37.8
57.204,-8.099999,-52.14,-37.98
57.243,-7.62,-51.239998,-37.739998
57.264,-7.98,-51.18,-38.1
57.304,-8.7,-50.82,-38.76
57.344,-9.54,-51.48,-38.219997
57.363,-9.12,-51.12,-38.34
57.402,-7.8599997,-51.6,-38.1
57.445,-7.7999997,-50.7,-38.52
57.463,-8.4,-50.52,-38.1
57.503,-9.179999,-50.579998,-38.28
57.543,-8.16,-50.64,-38.219997
57.562,-9.0,-50.579998,-37.86
57.603,-8.4,-51.66,-38.28
57.644,-8.639999,-50.82,-39.059998
57.664,-9.12,-51.059998,-39.66
57.703,-7.98,-51.0,-38.28
57.744,-8.22,-51.18,-38.52
57.764,-7.8599997,-51.059998,-38.34
57.804,-7.8599997,-51.42,-38.82
57.844,-8.099999,-50.579998,-38.28
57.864,-8.22,-50.64,-38.82
57.904,-9.12,-51.059998,-38.82
57.944,-9.059999,-51.18,-38.28
57.985,-8.4,-50.34,-38.34
58.004,-8.16,-50.64,-38.94
58.044,-8.58,-51.18,-38.579998
58.084,-8.46,-50.219997,-38.1
58.104,-8.58,-50.46,-38.52
58.144,-8.88,-50.879997,-37.92
58.184,-8.4,-51.48,-38.28
58.204,-9.0,-51.18,-38.46
58.243,-8.94,-50.46,-38.219997
58.284,-8.46,-50.82,-37.5
58.303,-8.76,-51.239998,-37.5
58.343,-8.46,-50.7,-37.5
58.383,-8.04,-51.84,-37.8
58.402,-9.0,-50.76,-38.28
58.444,-8.4,-51.48,-38.219997
58.482,-9.12,-50.46,-37.62
58.523,-8.82,-50.28,-37.739998
58.542,-8.4,-50.579998,-38.219997
58.582,-8.94,-50.219997,-38.7
58.623,-8.58,-50.879997,-38.219997
58.644,-8.4,-51.539997,-38.1
58.683,-8.4,-51.84,-38.04
58.722,-8.88,-50.76,-37.98
58.742,-8.82,-50.579998,-38.52
58.781,-8.639999,-51.059998,-38.34
58.823,-8.7,-51.48,-38.1
58.842,-8.88,-51.239998,-38.52
58.884,-8.7,-51.36,-37.68
58.924,-8.04,-51.12,-38.579998
58.944,-8.04,-51.36,-38.579998
58.983,-8.5199995,-50.94,-38.16
59.026,-8.5199995,-50.7,-38.46
59.045,-9.36,-50.7,-38.82
59.085,-8.28,-51.12,-37.86
59.125,-8.4,-51.239998,-38.46
59.145,-8.7,-51.059998,-38.219997
59.185,-8.88,-51.239998,-38.1
59.224,-8.04,-51.42,-38.94
59.244,-8.099999,-51.78,-38.34
59.285,-9.3,-51.48,-37.5
59.325,-8.28,-51.12,-38.28
59.344,-8.34,-51.42,-38.34
59.382,-7.74,-51.12,-37.98
59.424,-8.7,-50.94,-38.34
59.446,-8.88,-50.7,-37.86
59.484,-8.58,-50.52,-38.7
59.524,-8.639999,-50.219997,-37.68
59.544,-7.68,-50.76,-37.559998
59.583,-8.34,-51.12,-37.32
59.623,-9.24,-50.879997,-38.399998
59.665,-8.5199995,-50.82,-38.399998
59.685,-8.58,-51.18,-39.12
59.724,-7.8599997,-51.78,-37.92
59.764,-8.46,-50.46,-37.62
59.785,-8.58,-50.52,-38.399998
59.823,-8.04,-51.059998,-38.28
59.864,-8.94,-51.539997,-37.92
59.884,-9.059999,-50.34,-37.8
59.925,-8.639999,-50.7,-38.399998
59.965,-8.5199995,-50.64,-37.559998
59.986,-8.22,-50.94,-37.38
